Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Art,71.92,4,0.0,20.8568
Standard Class,Consumer,United States,Westminster,California,92683,West,Furniture,Furnishings,18.84,3,0.0,7.9128
Standard Class,Consumer,United States,Westminster,California,92683,West,Technology,Accessories,140.97,3,0.0,19.7358
Standard Class,Consumer,United States,Westminster,California,92683,West,Technology,Phones,470.376,3,0.2,52.9173
Same Day,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,6.08,2,0.0,2.0672
Same Day,Consumer,United States,Los Angeles,California,90036,West,Technology,Phones,164.792,1,0.2,18.5391
Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,46.384,2,0.2,5.2182
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,362.92,2,0.0,105.2468
Same Day,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,71.88,6,0.0,33.0648
Same Day,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,9.24,3,0.0,2.9568
Same Day,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,35.88,6,0.0,16.146
Same Day,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,17.04,3,0.2,5.538
Same Day,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,931.176,3,0.2,314.2719
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Supplies,29.7,3,0.0,8.019
Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,70.88,2,0.0,33.3136
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,26.46,9,0.0,11.907
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,49.12,4,0.0,23.0864
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Fasteners,15.0,3,0.0,7.2
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,221.96,2,0.0,4.4392
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,236.0,4,0.0,40.12
Standard Class,Consumer,United States,Roseville,California,95661,West,Furniture,Furnishings,17.31,3,0.0,5.193
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,225.576,3,0.2,22.5576
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,25.92,4,0.0,12.4416
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,22.96,7,0.0,6.6584
First Class,Consumer,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,19.44,3,0.0,9.3312
First Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Tables,189.576,1,0.2,9.4788
First Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,71.96,5,0.2,7.196
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Phones,539.92,5,0.2,47.243
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,725.344,4,0.2,54.4008
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Art,7.44,3,0.0,2.604
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,892.224,3,0.2,89.2224
First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,4.544,2,0.2,1.6472
First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Chairs,1352.032,4,0.2,84.502
Same Day,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,106.96,2,0.0,31.0184
Same Day,Home Office,United States,Los Angeles,California,90049,West,Furniture,Furnishings,187.76,4,0.0,76.9816
First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,99.2,5,0.0,25.792
Second Class,Consumer,United States,Rancho Cucamonga,California,91730,West,Office Supplies,Appliances,152.94,3,0.0,41.2938
Standard Class,Consumer,United States,Brentwood,California,94513,West,Office Supplies,Labels,88.8,6,0.0,44.4
Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Phones,319.968,4,0.2,35.9964
First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,250.26,6,0.0,72.5754
Standard Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,159.96,4,0.0,51.1872
Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Appliances,40.74,3,0.0,12.222
Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,6.58,2,0.0,3.0268
Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,94.99,1,0.0,28.497
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,25.92,4,0.0,12.4416
Same Day,Corporate,United States,Riverside,California,92503,West,Technology,Phones,1039.728,2,0.2,90.9762
Same Day,Corporate,United States,Riverside,California,92503,West,Office Supplies,Appliances,45.96,2,0.0,13.788
First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,6.12,3,0.0,2.8764
Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Appliances,10.98,1,0.0,2.9646
Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Fasteners,7.86,3,0.0,3.6156
Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Storage,51.45,3,0.0,13.8915
Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Binders,37.056,3,0.2,13.896
Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,Furnishings,40.48,2,0.0,14.5728
First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Bookcases,1497.666,2,0.15,140.9568
First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Phones,17.52,2,0.2,-3.504
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Fasteners,11.84,8,0.0,5.6832
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,232.88,5,0.2,17.466
Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,63.936,3,0.2,6.3936
Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Art,59.52,3,0.0,15.4752
Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,311.976,3,0.2,38.997
Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,50.352,3,0.2,17.6232
Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,241.568,2,0.2,-15.098
Second Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,479.92,2,0.2,41.993
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,9.96,2,0.0,4.8804
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,13.38,2,0.0,6.1548
Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Labels,6.16,2,0.0,2.9568
Standard Class,Home Office,United States,Lake Forest,California,92630,West,Furniture,Chairs,915.136,4,0.2,102.9528
Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,8.56,2,0.0,3.852
Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,97.82,2,0.0,45.9754
Standard Class,Consumer,United States,Davis,California,95616,West,Office Supplies,Paper,32.4,5,0.0,15.552
First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,715.64,2,0.0,178.91
Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Tables,268.704,3,0.2,6.7176
Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Art,21.92,8,0.0,5.9184
Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Storage,48.72,3,0.0,7.308
Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Bookcases,205.666,2,0.15,-12.098
Second Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,22.848,2,0.2,7.4256
Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Envelopes,23.36,2,0.0,11.68
Standard Class,Corporate,United States,Brentwood,California,94513,West,Technology,Phones,71.976,3,0.2,8.997
Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Paper,8.56,2,0.0,3.852
Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Binders,13.92,3,0.2,4.872
Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Appliances,2518.29,9,0.0,654.7554
Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Storage,540.57,3,0.0,140.5482
Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Binders,221.056,8,0.2,77.3696
First Class,Corporate,United States,San Diego,California,92037,West,Furniture,Chairs,81.424,2,0.2,-9.1602
First Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Storage,134.8,10,0.0,35.048
Standard Class,Corporate,United States,Chico,California,95928,West,Furniture,Chairs,435.168,4,0.2,-59.8356
Standard Class,Corporate,United States,Chico,California,95928,West,Office Supplies,Fasteners,14.9,5,0.0,6.854
Standard Class,Corporate,United States,Chico,California,95928,West,Office Supplies,Appliances,15.8,4,0.0,4.108
Standard Class,Corporate,United States,Chico,California,95928,West,Furniture,Furnishings,72.9,5,0.0,26.973
Standard Class,Corporate,United States,Chico,California,95928,West,Furniture,Tables,206.352,3,0.2,5.1588
Standard Class,Corporate,United States,Chico,California,95928,West,Technology,Phones,7.992,1,0.2,2.6973
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,33.36,4,0.0,16.68
Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Binders,5.104,1,0.2,1.6588
First Class,Home Office,United States,San Diego,California,92037,West,Technology,Accessories,199.75,5,0.0,87.89
First Class,Home Office,United States,San Diego,California,92037,West,Furniture,Tables,1673.184,12,0.2,20.9148
First Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Accessories,299.94,6,0.0,128.9742
First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Supplies,25.76,7,0.0,0.5152
Second Class,Corporate,United States,Modesto,California,95351,West,Technology,Phones,52.792,1,0.2,4.6193
Second Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Bookcases,435.999,3,0.15,5.1294
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,892.35,5,0.0,267.705
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Bookcases,307.666,2,0.15,28.9568
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,728.82,9,0.0,29.1528
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,41.36,5,0.2,13.959
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,43.176,3,0.2,15.1116
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,4.16,2,0.0,1.7472
Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Accessories,239.97,3,0.0,86.3892
Standard Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,16.02,6,0.0,6.0876
Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Binders,39.92,2,0.2,12.974
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,5.76,2,0.0,2.8224
First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Accessories,26.85,3,0.0,5.1015
First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Machines,3357.6,3,0.2,377.73
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,8.26,2,0.0,3.7996
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,2973.32,7,0.2,334.4985
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,104.79,7,0.0,29.3412
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,775.728,6,0.2,58.1796
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,148.02,3,0.0,41.4456
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,204.95,5,0.0,100.4255
Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,41.96,2,0.0,10.9096
Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Chairs,451.152,3,0.2,0.0
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,31.504,11,0.2,11.0264
Standard Class,Consumer,United States,Modesto,California,95351,West,Furniture,Chairs,161.568,2,0.2,-28.2744
First Class,Corporate,United States,Riverside,California,92503,West,Technology,Accessories,41.94,2,0.0,15.0984
First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,11.96,2,0.0,5.8604
First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Art,13.12,4,0.0,3.8048
First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Storage,535.41,3,0.0,160.623
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,36.84,3,0.0,17.3148
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,87.71,7,0.0,41.2237
Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,14.73,3,0.0,7.2177
Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,186.54,3,0.0,50.3658
Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,557.728,4,0.2,6.9716
Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Phones,159.968,4,0.2,-31.9936
Standard Class,Home Office,United States,Santa Ana,California,92704,West,Office Supplies,Labels,20.16,7,0.0,9.8784
Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,595.0,5,0.0,95.2
Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,96.96,6,0.0,33.936
Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,117.488,7,0.2,41.1208
Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,11.952,3,0.2,4.1832
Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Bookcases,512.499,3,0.15,-30.147
Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,863.128,7,0.2,-32.3673
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Labels,2.88,1,0.0,1.4112
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Binders,41.904,6,0.2,14.1426
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Storage,23.92,4,0.0,4.0664
First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,474.95,5,0.0,142.485
Second Class,Corporate,United States,Santa Barbara,California,93101,West,Office Supplies,Paper,8.96,2,0.0,4.3904
Standard Class,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,185.88,6,0.0,83.646
Standard Class,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,12.96,2,0.0,6.2208
Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,169.45,5,0.0,42.3625
Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,40.68,2,0.0,0.4068
Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,806.336,8,0.2,50.396
Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,85.44,3,0.0,31.6128
Standard Class,Corporate,United States,El Cajon,California,92020,West,Furniture,Chairs,387.136,4,0.2,4.8392
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Art,7.98,3,0.0,2.0748
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,1649.95,5,0.0,659.98
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,362.352,3,0.2,45.294
Second Class,Home Office,United States,San Francisco,California,94110,West,Technology,Phones,73.584,2,0.2,8.2782
Standard Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Tables,486.368,4,0.2,36.4776
Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Art,37.17,9,0.0,11.151
Standard Class,Corporate,United States,Hesperia,California,92345,West,Furniture,Chairs,436.704,6,0.2,-38.2116
First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,61.44,3,0.0,16.5888
Second Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Supplies,27.36,4,0.0,7.3872
Second Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,20.56,2,0.0,9.6632
Second Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Binders,83.92,5,0.2,31.47
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Tables,902.712,3,0.2,33.8517
Standard Class,Home Office,United States,Fresno,California,93727,West,Furniture,Bookcases,120.666,2,0.15,21.294
First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,29.74,1,0.0,4.461
Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Appliances,87.36,6,0.0,23.5872
Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,56.16,6,0.2,17.55
Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,84.784,2,0.2,-20.1362
Standard Class,Corporate,United States,Oakland,California,94601,West,Office Supplies,Binders,11.808,3,0.2,4.1328
First Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Paper,11.76,2,0.0,5.7624
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,105.52,4,0.0,48.5392
Standard Class,Home Office,United States,San Bernardino,California,92404,West,Office Supplies,Binders,110.528,4,0.2,38.6848
First Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,1679.96,5,0.2,125.997
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,222.384,2,0.2,22.2384
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,8.928,2,0.2,3.1248
Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Art,5.76,2,0.0,1.6704
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,19.98,2,0.0,8.991
Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,45.68,2,0.0,21.0128
Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,110.96,2,0.0,53.2608
Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,11.94,3,0.0,5.97
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,5.94,3,0.0,0.1188
Second Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,15.984,2,0.2,1.1988
Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Chairs,184.752,3,0.2,-20.7846
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,12.96,2,0.0,6.2208
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,55.86,7,0.0,27.93
Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Chairs,241.424,2,0.2,-36.2136
Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,56.4,3,0.0,3.384
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Copiers,479.984,2,0.2,59.998
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,30.84,5,0.2,9.6375
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,39.0,3,0.0,17.55
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Labels,12.6,4,0.0,6.048
Same Day,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,5.67,3,0.0,0.1134
Second Class,Corporate,United States,Escondido,California,92025,West,Office Supplies,Binders,17.248,2,0.2,6.0368
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,1287.45,5,0.0,244.6155
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,168.1,5,0.0,43.706
Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,67.136,4,0.2,25.176
Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,4.32,3,0.2,1.512
Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Paper,14.94,3,0.0,7.0218
Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Appliances,40.54,2,0.0,11.3512
Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,7.312,1,0.2,2.5592
Second Class,Consumer,United States,Oxnard,California,93030,West,Technology,Accessories,82.95,5,0.0,29.0325
Second Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Art,39.68,2,0.0,10.3168
Standard Class,Consumer,United States,Oakland,California,94601,West,Technology,Accessories,479.97,3,0.0,177.5889
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,399.672,7,0.2,-14.9877
Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Chairs,194.352,3,0.2,19.4352
Second Class,Consumer,United States,Lakewood,California,90712,West,Furniture,Furnishings,94.2,5,0.0,39.564
First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Supplies,49.5,5,0.0,13.365
Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,17.12,4,0.0,7.704
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,5.16,2,0.0,1.3416
Standard Class,Home Office,United States,San Diego,California,92024,West,Technology,Accessories,21.21,7,0.0,4.4541
Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Supplies,231.72,2,0.0,11.586
Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Fasteners,17.9,5,0.0,8.95
Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,12.48,2,0.0,5.616
Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,450.0,5,0.0,162.0
Second Class,Home Office,United States,San Francisco,California,94109,West,Furniture,Tables,300.904,1,0.2,11.2839
First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,79.968,4,0.2,-17.9928
First Class,Corporate,United States,Los Angeles,California,90008,West,Furniture,Bookcases,305.9745,3,0.15,25.1979
First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,344.91,3,0.0,10.3473
Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,626.352,3,0.2,-23.4882
Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,359.499,3,0.15,-29.6058
Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,71.952,6,0.2,5.3964
Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,29.8,5,0.2,9.3125
Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Furnishings,210.58,2,0.0,12.6348
Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,30.96,2,0.2,10.062
Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Machines,239.984,2,0.2,38.9974
Standard Class,Consumer,United States,Sacramento,California,95823,West,Office Supplies,Storage,14.03,1,0.0,4.0687
Standard Class,Consumer,United States,Sacramento,California,95823,West,Office Supplies,Supplies,27.96,2,0.0,7.2696
First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Labels,14.62,2,0.0,6.8714
First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Fasteners,22.55,5,0.0,8.7945
First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,583.8,5,0.2,72.975
First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,211.168,4,0.2,15.8376
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,37.52,4,0.0,18.0096
Second Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Art,70.95,3,0.0,18.447
Second Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Binders,65.568,2,0.2,23.7684
Second Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Accessories,299.97,3,0.0,131.9868
Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Accessories,89.97,3,0.0,39.5868
Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Accessories,31.86,2,0.0,11.151
Standard Class,Corporate,United States,Sacramento,California,95823,West,Technology,Accessories,209.94,6,0.0,39.8886
Standard Class,Corporate,United States,Sacramento,California,95823,West,Technology,Phones,31.984,2,0.2,-7.996
Standard Class,Corporate,United States,Sacramento,California,95823,West,Office Supplies,Binders,5083.96,5,0.2,1906.485
Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Machines,686.4,2,0.2,77.22
First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Paper,192.72,11,0.0,92.5056
First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Accessories,239.97,3,0.0,86.3892
Second Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,276.28,2,0.0,0.0
Standard Class,Home Office,United States,Stockton,California,95207,West,Furniture,Furnishings,629.64,9,0.0,107.0388
Standard Class,Home Office,United States,San Diego,California,92037,West,Furniture,Chairs,2676.672,9,0.2,267.6672
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,312.03,3,0.0,43.6842
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Storage,17.94,3,0.0,3.0498
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Phones,165.6,3,0.2,10.35
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,37.52,4,0.0,18.0096
First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,66.976,7,0.2,6.6976
Standard Class,Corporate,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,182.72,8,0.0,84.0512
Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,204.85,5,0.0,53.261
Second Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,135.984,2,0.2,16.998
Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,16.4,5,0.0,7.052
Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,92.96,2,0.2,31.374
First Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Paper,164.88,3,0.0,80.7912
Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Supplies,10.95,3,0.0,3.285
First Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Appliances,13.97,1,0.0,3.6322
Standard Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Paper,8.56,2,0.0,3.852
Second Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Bookcases,344.981,7,0.15,28.4102
Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,104.75,5,0.0,21.9975
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Art,13.9,5,0.0,3.753
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Envelopes,19.4,5,0.0,9.312
Second Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,61.44,3,0.0,16.5888
Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,479.97,3,0.0,163.1898
Second Class,Corporate,United States,Sunnyvale,California,94086,West,Office Supplies,Binders,5.984,2,0.2,2.244
Second Class,Corporate,United States,Sunnyvale,California,94086,West,Technology,Accessories,189.95,5,0.0,45.588
Second Class,Corporate,United States,Sunnyvale,California,94086,West,Technology,Accessories,149.95,5,0.0,31.4895
