Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,35.232,3,0.2,11.4504
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,166.72,2,0.0,41.68
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,24.816,3,0.2,8.3754
Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,124.36,2,0.0,27.3592
Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Appliances,32.67,3,0.0,8.4942
First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,146.688,6,0.2,55.008
First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,276.784,2,0.2,89.9548
First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,25.32,5,0.2,9.1785
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,318.96,9,0.0,149.9112
Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,212.64,6,0.0,99.9408
Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,25.98,2,0.0,0.7794
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,3.28,2,0.0,1.476
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,459.88,4,0.0,13.7964
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,7.76,2,0.0,2.2504
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,71.96,2,0.0,17.99
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,54.9,5,0.0,15.372
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,9.28,2,0.2,3.248
Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,17.94,3,0.0,8.7906
Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,10.02,3,0.0,4.4088
Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,144.12,3,0.0,69.1776
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,92.94,3,0.0,41.823
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,52.56,3,0.0,18.396
Second Class,Corporate,United States,Troy,New York,12180,East,Office Supplies,Envelopes,247.84,8,0.0,121.4416
Second Class,Corporate,United States,Troy,New York,12180,East,Office Supplies,Binders,9.912,3,0.2,3.3453
Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,145.764,2,0.1,3.2392
Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,11.96,2,0.0,3.1096
Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,138.0,2,0.0,34.5
Same Day,Corporate,United States,Rochester,New York,14609,East,Furniture,Furnishings,756.8,5,0.0,75.68
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,6.08,2,0.0,2.0672
Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,137.94,3,0.0,35.8644
Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,113.6,8,0.0,44.304
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,12.96,2,0.0,6.3504
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,69.456,2,0.2,22.5732
Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Fasteners,14.13,3,0.0,0.7065
Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,43.92,3,0.0,12.7368
Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,142.182,1,0.4,-37.9152
Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,979.95,5,0.0,264.5865
Second Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,135.3,5,0.0,37.884
First Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,41.96,2,0.0,10.9096
First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,9.45,3,0.0,4.536
Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,843.9,2,0.0,371.316
Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,449.568,2,0.2,56.196
Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,192.186,3,0.1,36.3018
First Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,5.76,2,0.0,1.6128
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,191.88,6,0.0,19.188
Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,313.176,2,0.4,-120.0508
Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,866.646,3,0.1,173.3292
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,70.12,4,0.0,21.036
First Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,99.98,2,0.0,7.9984
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,14.94,3,0.0,7.0218
Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,14.56,2,0.0,6.2608
Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,18.464,4,0.2,6.924
Same Day,Consumer,United States,Utica,New York,13501,East,Technology,Phones,119.94,6,0.0,5.997
Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Envelopes,34.74,3,0.0,17.37
Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,833.94,6,0.0,216.8244
Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,12.96,3,0.2,4.536
Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,25.92,4,0.0,12.4416
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,533.94,3,0.0,154.8426
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,167.94,3,0.0,82.2906
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Furniture,Furnishings,31.68,6,0.0,9.8208
Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,127.764,2,0.1,2.8392
Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,14.91,3,0.0,4.6221
Standard Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Paper,18.54,2,0.0,8.7138
Standard Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Binders,679.96,5,0.2,220.987
Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,26.424,9,0.2,9.5787
Standard Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,625.99,1,0.0,187.797
Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,59.52,3,0.0,15.4752
Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Envelopes,17.48,2,0.0,8.2156
Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,13.168,2,0.2,4.6088
Second Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,17.52,3,0.0,6.3072
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,70.368,4,0.2,26.388
Second Class,Home Office,United States,Long Beach,New York,11561,East,Office Supplies,Fasteners,7.56,6,0.0,0.3024
Second Class,Corporate,United States,Buffalo,New York,14215,East,Technology,Phones,43.6,4,0.0,12.208
Second Class,Corporate,United States,Buffalo,New York,14215,East,Furniture,Furnishings,154.95,3,0.0,30.99
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,25.06,2,0.0,11.7782
First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,47.01,3,0.0,22.0947
First Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,469.99,1,0.0,136.2971
First Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,207.846,3,0.1,2.3094
Standard Class,Corporate,United States,Rome,New York,13440,East,Furniture,Chairs,90.882,1,0.1,15.147
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,45.96,2,0.0,13.788
First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,25.584,2,0.2,8.9544
First Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,464.0,5,0.0,134.56
First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,235.95,3,0.0,77.8635
First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,39.96,4,0.0,17.982
Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,13.92,3,0.2,4.35
Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Machines,3404.5,5,0.0,1668.205
Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Accessories,101.34,3,0.0,8.1072
Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,2.97,3,0.0,1.3365
Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,569.99,1,0.0,170.997
Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,50.97,3,0.0,9.1746
Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Art,59.52,3,0.0,17.856
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,5.984,2,0.2,2.244
Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,861.76,4,0.0,249.9104
Second Class,Consumer,United States,Long Beach,New York,11561,East,Technology,Phones,89.95,5,0.0,43.176
Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,663.92,5,0.2,207.475
Same Day,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,120.0,8,0.0,13.2
Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Fasteners,3.29,1,0.0,1.4805
Same Day,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,18.84,3,0.0,6.0288
Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,210.68,2,0.0,50.5632
Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Storage,78.8,1,0.0,1.576
Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,19.99,1,0.0,6.7966
Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Storage,772.68,4,0.0,108.1752
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,393.25,5,0.0,129.7725
Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Appliances,706.86,7,0.0,197.9208
Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,17.94,3,0.0,4.485
Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Paper,61.4,5,0.0,28.858
Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Binders,24.448,2,0.2,8.8624
First Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,263.96,4,0.0,71.2692
First Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,359.97,3,0.0,100.7916
First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Paper,12.96,2,0.0,6.2208
First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Storage,116.82,3,0.0,5.841
First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,276.784,2,0.2,89.9548
Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,134.272,8,0.2,46.9952
Second Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,109.9,5,0.0,32.97
Standard Class,Home Office,United States,New York City,New York,10035,East,Furniture,Furnishings,56.52,9,0.0,21.4776
Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,293.52,6,0.0,76.3152
Second Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,307.98,2,0.0,89.3142
First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,128.34,6,0.0,37.2186
Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,62.82,9,0.0,29.5254
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,38.88,6,0.0,18.6624
Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,187.76,4,0.0,76.9816
Same Day,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,67.15,5,0.0,16.7875
Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Phones,549.98,2,0.0,142.9948
Same Day,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,11.82,3,0.0,4.728
Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Machines,4643.8,4,0.0,2229.024
Same Day,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,577.764,2,0.1,115.5528
Second Class,Home Office,United States,Troy,New York,12180,East,Furniture,Furnishings,82.64,2,0.0,7.4376
Second Class,Home Office,United States,Troy,New York,12180,East,Office Supplies,Storage,31.02,2,0.0,8.0652
Second Class,Home Office,United States,Troy,New York,12180,East,Technology,Accessories,89.97,3,0.0,37.7874
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,23.744,2,0.2,8.3104
Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,357.0,3,0.0,57.12
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,122.94,3,0.0,30.735
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,35.448,7,0.2,12.8499
Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,2563.056,8,0.1,313.2624
Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Office Supplies,Storage,1085.42,7,0.0,282.2092
Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,299.9,2,0.0,74.975
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,11.21,1,0.0,3.363
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,8.74,2,0.0,2.2724
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,44.75,5,0.0,20.585
Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,7.88,4,0.0,2.5216
Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,232.4,5,0.2,78.435
Second Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,164.646,3,0.1,12.8058
Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,22.68,2,0.0,11.1132
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,17.94,3,0.0,3.0498
Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Machines,1035.8,4,0.0,269.308
Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Labels,20.7,2,0.0,9.936
Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Art,59.52,3,0.0,15.4752
Second Class,Consumer,United States,Yonkers,New York,10701,East,Technology,Accessories,479.97,3,0.0,177.5889
Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Supplies,18.62,2,0.0,5.3998
Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Binders,49.632,6,0.2,16.7508
Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Paper,97.82,2,0.0,45.9754
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,25.584,2,0.2,8.9544
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,3.64,2,0.0,0.9828
Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,199.98,2,0.0,83.9916
Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,968.744,7,0.2,314.8418
Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,222.352,13,0.2,77.8232
Standard Class,Corporate,United States,Hempstead,New York,11550,East,Technology,Copiers,479.984,2,0.2,89.997
First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,24.56,2,0.0,11.5432
First Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Envelopes,7.98,3,0.0,3.9102
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,56.96,2,0.0,21.0752
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,15.56,4,0.0,4.0456
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,353.568,2,0.2,-44.196
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,13.96,2,0.0,6.7008
Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,65.12,4,0.0,16.9312
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,70.26,3,0.0,18.9702
Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,90.0,5,0.0,16.2
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,6.096,2,0.2,2.0574
Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,481.176,2,0.4,-120.294
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Fasteners,7.24,4,0.0,2.3892
Second Class,Corporate,United States,Watertown,New York,13601,East,Office Supplies,Storage,96.36,6,0.0,25.0536
Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Chairs,172.764,2,0.1,13.4372
Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,3.52,2,0.0,1.6896
Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,64.96,4,0.0,9.744
First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,3050.376,3,0.2,1143.891
First Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,133.98,2,0.0,33.495
Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Appliances,26.88,6,0.0,6.72
Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Binders,10.896,2,0.2,3.8136
Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Bookcases,287.976,3,0.2,7.1994
First Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,34.77,3,0.0,11.4741
First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Labels,18.9,3,0.0,8.694
Standard Class,Corporate,United States,Utica,New York,13501,East,Furniture,Furnishings,40.48,2,0.0,14.5728
Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,1217.568,2,0.2,456.588
Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,123.92,4,0.0,55.764
Same Day,Home Office,United States,New York City,New York,10009,East,Office Supplies,Labels,30.53,1,0.0,14.0438
Same Day,Home Office,United States,New York City,New York,10009,East,Technology,Accessories,30.84,3,0.0,6.168
Same Day,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,75.06,9,0.0,33.777
Standard Class,Corporate,United States,Jamestown,New York,14701,East,Technology,Accessories,159.98,2,0.0,57.5928
Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Chairs,271.764,2,0.1,60.392
First Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,135.8,7,0.0,66.542
First Class,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,117.882,1,0.1,1.3098
Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,20.97,3,0.0,9.0171
Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,139.96,4,0.0,9.7972
Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,37.74,3,0.0,12.8316
Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Office Supplies,Binders,13.904,2,0.2,4.5188
First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,25.92,4,0.0,12.4416
First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,22.58,2,0.0,5.8708
Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Art,66.03,3,0.0,17.1678
First Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,2621.322,11,0.1,553.3902
Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Fasteners,36.48,6,0.0,18.24
First Class,Corporate,United States,New York City,New York,10011,East,Technology,Phones,43.6,4,0.0,12.208
Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,13.98,2,0.0,3.9144
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,23.65,1,0.0,6.149
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,28.752,3,0.2,10.0632
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Art,114.95,5,0.0,32.186
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,3.64,1,0.2,1.365
Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,881.93,7,0.0,220.4825
Same Day,Consumer,United States,Freeport,New York,11520,East,Furniture,Chairs,102.582,1,0.1,6.8388
Same Day,Consumer,United States,Freeport,New York,11520,East,Office Supplies,Paper,20.04,3,0.0,9.6192
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,32.088,7,0.2,11.2308
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,4305.552,6,0.2,1453.1238
Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,10.02,3,0.0,4.4088
Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,631.96,4,0.0,303.3408
Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,146.688,8,0.2,45.84
Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,13.36,2,0.0,6.4128
Standard Class,Corporate,United States,New York City,New York,10009,East,Furniture,Chairs,163.764,2,0.1,25.4744
Standard Class,Corporate,United States,New York City,New York,10009,East,Furniture,Furnishings,183.92,4,0.0,31.2664
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Envelopes,15.56,2,0.0,7.3132
Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,43.12,5,0.2,15.092
Second Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,313.722,3,0.4,-99.3453
Second Class,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,45.98,1,0.0,7.8166
Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,428.68,7,0.0,0.0
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Binders,68.48,2,0.2,25.68
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Storage,1676.88,6,0.0,83.844
Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,25.92,4,0.0,12.4416
First Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,629.95,5,0.0,157.4875
First Class,Consumer,United States,New York City,New York,10011,East,Furniture,Chairs,631.782,2,0.1,140.396
First Class,Consumer,United States,New York City,New York,10011,East,Furniture,Bookcases,801.568,2,0.2,-10.0196
First Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Labels,75.18,6,0.0,35.3346
First Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Appliances,30.98,1,0.0,8.0548
First Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,1349.91,9,0.0,661.4559
Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,209.148,2,0.4,-66.2302
Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,1591.02,6,0.0,286.3836
Second Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,1071.0,9,0.0,171.36
Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,12.07,1,0.0,3.9831
Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,3785.292,6,0.1,420.588
Standard Class,Corporate,United States,Buffalo,New York,14215,East,Furniture,Furnishings,199.9,5,0.0,39.98
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,14.62,2,0.0,6.7252
Second Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,34.44,3,0.0,17.22
Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,164.688,6,0.2,55.5822
Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,166.5,2,0.4,-66.6
Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,12.96,2,0.0,6.2208
Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,110.96,2,0.0,53.2608
Second Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,99.98,2,0.0,3.9992
Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,11.424,1,0.2,3.7128
Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,128.124,2,0.1,24.2012
Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,101.4,5,0.0,38.532
Standard Class,Consumer,United States,Rome,New York,13440,East,Office Supplies,Art,32.13,9,0.0,8.3538
Standard Class,Consumer,United States,Rome,New York,13440,East,Office Supplies,Art,2.88,1,0.0,0.8064
Standard Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,1091.93,7,0.0,272.9825
Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,111.96,2,0.0,54.8604
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,38.34,9,0.0,15.7194
Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Chairs,427.644,14,0.1,80.7772
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Fasteners,40.67,7,0.0,12.6077
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,33.48,2,0.0,1.3392
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,9.728,2,0.2,3.2832
First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,1079.85,3,0.0,323.955
First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,70.98,1,0.0,3.549
First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,29.95,5,0.0,8.6855
First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,589.41,5,0.1,-6.549
Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,400.784,1,0.2,-5.0098
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,8.56,2,0.0,3.852
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,11.56,2,0.0,5.6644
Standard Class,Corporate,United States,Rochester,New York,14609,East,Furniture,Tables,376.866,3,0.4,-213.5574
Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,21.6,6,0.0,9.936
Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,11.07,3,0.0,5.2029
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,7.152,3,0.2,2.3244
Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,179.7,6,0.0,88.053
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,97.44,3,0.0,35.0784
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,3.984,1,0.2,1.3944
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,13.04,4,0.0,5.7376
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,579.528,4,0.1,83.7096
Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,6.99,3,0.0,2.0271
Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Supplies,6.84,1,0.0,1.8468
